timestamp,open,high,low,close,volume
2026-02-20 00:00:00,66979.1,67471.8,66964.0,67257.4,4.7030433
2026-02-20 01:00:00,67284.8,67353.4,67167.2,67297.6,0.30577919
2026-02-20 02:00:00,67286.9,67337.7,67195.1,67256.5,1.21705447
2026-02-20 03:00:00,67264.1,67485.7,67258.2,67373.4,0.85318446
2026-02-20 04:00:00,67378.5,67380.0,67138.2,67256.7,1.35913475
2026-02-20 05:00:00,67279.3,68000.0,67234.8,67765.6,5.56321909
2026-02-20 06:00:00,67744.0,67893.9,67679.2,67842.1,2.36627908
2026-02-20 07:00:00,67853.3,67955.2,67789.5,67823.0,2.12485522
2026-02-20 08:00:00,67835.1,67951.7,67768.7,67859.4,1.16703186
2026-02-20 09:00:00,67886.6,68218.9,67886.6,68210.1,3.13240662
2026-02-20 10:00:00,68211.4,68313.8,67892.4,67931.8,5.19468834
2026-02-20 11:00:00,67947.3,67982.0,67301.0,67301.0,6.15580457
2026-02-20 12:00:00,67300.0,67603.9,67296.1,67509.9,5.85862385
2026-02-20 13:00:00,67539.0,67539.0,66500.0,66823.4,18.66546961
2026-02-20 14:00:00,66791.5,67318.1,66675.7,67094.9,9.06164156
2026-02-20 15:00:00,67079.7,68090.2,66554.6,67580.6,11.89041525
2026-02-20 16:00:00,67587.0,67896.1,67286.9,67896.1,14.89255569
2026-02-20 17:00:00,67805.7,67805.7,66956.2,67606.4,21.37732112
2026-02-20 18:00:00,67617.6,67962.3,67467.9,67953.1,25.90070679
2026-02-20 19:00:00,67937.0,67976.7,67562.0,67650.7,12.88852154
2026-02-20 20:00:00,67642.9,67808.0,67555.0,67752.5,2.45030801
2026-02-20 21:00:00,67714.5,67825.3,67647.2,67789.8,3.40048852
2026-02-20 22:00:00,67823.2,68092.8,67641.6,68076.3,1.6865424
2026-02-20 23:00:00,68072.5,68206.1,67919.0,68021.6,2.86587246
2026-02-21 00:00:00,68044.1,68044.1,67808.4,67828.8,1.09005318
2026-02-21 01:00:00,67866.8,68009.9,67865.7,67945.9,1.62853615
2026-02-21 02:00:00,67954.9,68066.0,67914.7,68011.0,0.10582332
2026-02-21 03:00:00,67949.2,67949.2,67560.7,67668.4,4.059664
2026-02-21 04:00:00,67650.6,67832.8,67594.8,67832.8,0.8156126
2026-02-21 05:00:00,67837.1,67878.0,67801.9,67846.3,0.25144053
2026-02-21 06:00:00,67861.5,67918.9,67757.8,67791.6,0.93863603
2026-02-21 07:00:00,67763.8,67869.3,67757.8,67841.3,0.69695643
2026-02-21 08:00:00,67855.5,68078.5,67815.0,68071.1,1.15241151
2026-02-21 09:00:00,68058.6,68271.8,67982.7,68139.8,10.61803915
2026-02-21 10:00:00,68148.0,68243.8,68148.0,68208.7,1.73264642
2026-02-21 11:00:00,68211.8,68278.5,68077.8,68088.4,1.28540525
2026-02-21 12:00:00,68096.3,68200.3,67952.5,68200.3,0.99770968
2026-02-21 13:00:00,68193.7,68266.4,68109.2,68255.5,1.46398425
2026-02-21 14:00:00,68259.2,68626.5,68212.1,68472.7,5.89188517
2026-02-21 15:00:00,68452.4,68687.5,68434.3,68661.6,2.71053796
2026-02-21 16:00:00,68615.5,68635.6,68131.7,68322.8,2.71048186
2026-02-21 17:00:00,68336.3,68446.1,68211.5,68418.7,21.31390832
2026-02-21 18:00:00,68432.0,68622.0,68390.5,68571.3,10.48074899
2026-02-21 19:00:00,68577.9,68646.8,68519.2,68535.9,0.57980312
2026-02-21 20:00:00,68531.0,68600.1,68203.7,68209.4,2.82666424
2026-02-21 21:00:00,68237.9,68370.0,68200.0,68367.4,0.63100448
2026-02-21 22:00:00,68389.2,68415.3,67935.2,67961.5,1.91313591
2026-02-21 23:00:00,67974.1,68108.8,67968.5,68016.8,0.43660789
2026-02-22 00:00:00,67990.8,68045.1,67821.4,67947.7,1.98451715
2026-02-22 01:00:00,67962.2,68177.5,67962.2,68142.3,1.88544713
2026-02-22 02:00:00,68172.9,68221.7,67903.6,67903.6,3.04807648
2026-02-22 03:00:00,68010.8,68051.4,67860.8,68025.7,0.60275356
2026-02-22 04:00:00,68037.6,68076.6,67982.5,67987.6,0.32237807
2026-02-22 05:00:00,67997.6,68001.3,67888.8,67980.9,13.15863797
2026-02-22 06:00:00,68018.9,68192.2,68018.9,68035.9,4.41356617
2026-02-22 07:00:00,68012.5,68101.1,67994.5,68007.8,0.95551412
2026-02-22 08:00:00,68010.9,68016.1,67935.3,67992.2,1.49227148
2026-02-22 09:00:00,67964.4,68097.7,67964.4,68070.9,1.8534294
2026-02-22 10:00:00,68060.6,68155.2,68012.7,68144.9,2.50897898
2026-02-22 11:00:00,68128.6,68243.9,68128.6,68207.6,1.63116954
2026-02-22 12:00:00,68190.9,68190.9,67923.0,67952.7,0.58799793
2026-02-22 13:00:00,67944.3,68031.3,67584.0,67647.4,3.37893237
2026-02-22 14:00:00,67609.1,67677.2,67352.4,67443.2,5.37540505
2026-02-22 15:00:00,67445.8,67824.9,67301.4,67680.3,1.94093735
2026-02-22 16:00:00,67681.9,67690.0,67523.6,67632.5,3.86252958
2026-02-22 17:00:00,67634.9,67634.9,67199.7,67339.0,3.96892636
2026-02-22 18:00:00,67363.9,67446.4,67330.3,67441.5,1.7174988
2026-02-22 19:00:00,67446.4,67487.4,67404.3,67434.7,7.78902424
2026-02-22 20:00:00,67432.5,67488.2,67351.3,67379.3,0.60976165
2026-02-22 21:00:00,67412.8,67642.3,67412.8,67609.4,0.48022082
2026-02-22 22:00:00,67611.3,67740.0,67476.3,67663.5,0.58544977
2026-02-22 23:00:00,67681.8,67713.0,67464.6,67713.0,1.30548013
2026-02-23 00:00:00,67635.4,67687.7,66725.2,66731.5,5.74255585
2026-02-23 01:00:00,66724.9,66724.9,64300.0,64424.9,54.42761579
2026-02-23 02:00:00,64429.8,64902.8,64324.4,64782.2,8.53444151
2026-02-23 03:00:00,64796.3,65034.0,64711.5,64939.6,6.2574071
2026-02-23 04:00:00,64940.1,65035.4,64690.6,64820.4,4.72557022
2026-02-23 05:00:00,64814.5,65207.6,64813.4,65075.6,3.71650013
2026-02-23 06:00:00,65070.3,65787.3,65031.3,65759.6,4.18526568
2026-02-23 07:00:00,65788.9,65992.4,65692.7,65957.9,10.03612744
2026-02-23 08:00:00,65948.3,65954.0,65575.1,65693.0,3.1373073
2026-02-23 09:00:00,65773.2,66443.7,65728.6,66392.2,5.7793392
2026-02-23 10:00:00,66428.2,66569.6,66251.2,66336.1,4.88166375
2026-02-23 11:00:00,66318.1,66474.9,66107.6,66198.9,4.14276927
2026-02-23 12:00:00,66202.2,66491.0,65900.3,66260.2,2.44198293
2026-02-23 13:00:00,66276.6,66420.2,66108.9,66120.7,3.59393588
2026-02-23 14:00:00,66157.2,66261.9,65524.8,65925.6,3.8892028
2026-02-23 15:00:00,65935.6,66206.9,65616.1,65658.6,9.83847401
2026-02-23 16:00:00,65655.2,65719.9,65195.8,65341.2,8.34213612
2026-02-23 17:00:00,65356.3,65443.8,64159.0,64778.0,24.17788762
2026-02-23 18:00:00,64776.5,65145.0,64600.2,64641.2,15.77730062
2026-02-23 19:00:00,64667.6,64812.5,64106.2,64299.5,13.46912502
2026-02-23 20:00:00,64285.1,64463.0,63895.7,64453.8,8.23962221
2026-02-23 21:00:00,64495.3,64784.7,64469.3,64564.1,6.11622647
2026-02-23 22:00:00,64572.8,64986.0,64558.6,64746.9,16.54481142
2026-02-23 23:00:00,64729.0,64901.2,64557.2,64637.2,0.94363065
2026-02-24 00:00:00,64681.1,65012.5,64663.2,64919.8,2.25315871
2026-02-24 01:00:00,64887.6,64887.6,63433.9,64177.6,7.60081593
2026-02-24 02:00:00,64150.0,64486.7,64006.7,64129.2,2.06225891
2026-02-24 03:00:00,64100.0,64100.0,63357.0,63597.8,16.38626679
2026-02-24 04:00:00,63581.6,63581.9,62886.0,63345.0,9.04209654
2026-02-24 05:00:00,63317.1,63547.5,62723.8,63071.6,12.02154803
2026-02-24 06:00:00,63096.2,63292.6,62922.4,63023.7,2.83490231
2026-02-24 07:00:00,63148.3,63347.4,62933.0,63144.9,5.20747191
2026-02-24 08:00:00,63156.8,63421.7,63033.4,63421.7,2.13731166
2026-02-24 09:00:00,63393.4,63395.9,62956.0,63252.4,6.35557769
2026-02-24 10:00:00,63256.1,63336.3,63112.4,63295.3,5.14712844
2026-02-24 11:00:00,63286.3,63323.2,63064.0,63236.4,7.55495198
2026-02-24 12:00:00,63185.0,63346.2,62947.5,62976.1,13.46225197
2026-02-24 13:00:00,62975.9,63094.8,62549.1,62900.3,18.28288215
2026-02-24 14:00:00,62900.0,63786.1,62800.0,63443.1,8.22384383
2026-02-24 15:00:00,63440.0,64021.0,63321.2,63957.2,7.04953602
2026-02-24 16:00:00,63976.5,64435.6,63699.0,64282.2,6.73114312
2026-02-24 17:00:00,64276.1,64493.4,64042.3,64212.0,7.17777713
2026-02-24 18:00:00,64232.4,64498.9,63926.5,64407.8,6.9969486
2026-02-24 19:00:00,64530.9,64717.0,64253.7,64440.2,3.89900792
2026-02-24 20:00:00,64440.3,64571.1,64312.8,64470.2,5.79448282
2026-02-24 21:00:00,64400.0,64400.0,63856.8,64044.2,6.0046771
2026-02-24 22:00:00,63981.0,64204.2,63981.0,64101.6,2.188506
2026-02-24 23:00:00,64115.5,64250.2,63869.1,64075.2,1.59157065
2026-02-25 00:00:00,64079.5,64302.0,63913.5,64271.8,1.37403461
2026-02-25 01:00:00,64219.8,66316.3,64175.7,65898.8,11.903863
2026-02-25 02:00:00,65897.2,66344.3,65897.2,65902.3,27.90603173
2026-02-25 03:00:00,65856.0,65959.3,65370.3,65398.1,9.23221626
2026-02-25 04:00:00,65396.0,65638.8,65154.7,65447.5,7.06504679
2026-02-25 05:00:00,65453.7,65484.9,64790.8,64877.9,7.00932154
2026-02-25 06:00:00,64888.9,65124.2,64866.4,64873.0,3.88826294
2026-02-25 07:00:00,64911.3,65193.3,64787.9,65033.2,6.20055143
2026-02-25 08:00:00,65025.0,65528.7,64969.7,65499.0,4.13846691
2026-02-25 09:00:00,65508.9,65659.5,65432.6,65548.3,4.61750268
2026-02-25 10:00:00,65558.8,65640.4,65361.7,65381.2,4.70316466
2026-02-25 11:00:00,65384.2,65473.9,65193.3,65427.1,4.56402146
2026-02-25 12:00:00,65425.2,66209.4,65362.9,66049.4,8.74338622
2026-02-25 13:00:00,66073.3,66682.1,66025.2,66248.5,10.73229725
2026-02-25 14:00:00,66267.2,66998.3,66214.9,66954.2,10.08335854
2026-02-25 15:00:00,66971.5,67576.6,66732.3,67398.7,7.183804
2026-02-25 16:00:00,67431.1,68310.5,67431.1,68268.4,22.22859144
2026-02-25 17:00:00,68291.0,68877.5,68053.4,68606.6,18.25592159
2026-02-25 18:00:00,68717.3,69552.8,68413.2,69355.8,34.18293768
2026-02-25 19:00:00,69413.6,69416.4,68808.9,69020.0,26.44739093
2026-02-25 20:00:00,69020.0,69361.8,68639.0,69145.8,13.85316905
2026-02-25 21:00:00,69129.8,69968.3,68790.7,68935.9,7.42458224
2026-02-25 22:00:00,68922.6,69162.7,68082.8,68435.8,6.93017805
2026-02-25 23:00:00,68445.9,68668.8,67602.2,67945.3,7.31614893
2026-02-26 00:00:00,67943.6,68525.6,67766.2,68306.5,6.15530765
2026-02-26 01:00:00,68336.3,68656.1,68254.1,68254.1,5.81284543
2026-02-26 02:00:00,68207.3,68325.2,67851.5,68273.3,6.55294812
2026-02-26 03:00:00,68278.5,68391.6,68049.2,68217.2,2.93105962
2026-02-26 04:00:00,68203.5,68841.0,68190.1,68649.0,2.27050948
2026-02-26 05:00:00,68528.1,68556.1,68136.2,68426.4,0.84146322
2026-02-26 06:00:00,68424.1,68492.4,68080.3,68177.3,1.61699776
2026-02-26 07:00:00,68180.4,68259.3,67836.1,67851.7,2.61403286
2026-02-26 08:00:00,67869.6,68194.4,67820.4,67945.3,8.40948253
2026-02-26 09:00:00,67929.2,68638.2,67929.2,68565.6,14.09419777
2026-02-26 10:00:00,68592.4,68720.0,68267.6,68301.5,65.59757942
2026-02-26 11:00:00,68284.6,68374.5,67989.9,68000.1,4.96349332
2026-02-26 12:00:00,68086.0,68283.2,68007.3,68146.7,9.42598893
2026-02-26 13:00:00,68183.1,68194.0,67842.9,67907.8,2.03038524
2026-02-26 14:00:00,67858.8,68231.6,67297.9,67601.8,7.75220664
2026-02-26 15:00:00,67696.2,67698.8,66793.1,67403.5,10.83135441
2026-02-26 16:00:00,67384.4,67539.3,66500.0,66636.0,9.58565809
2026-02-26 17:00:00,66638.6,67021.1,66638.6,66834.3,4.41601602
2026-02-26 18:00:00,66828.3,67364.3,66569.0,67304.5,8.3144698
2026-02-26 19:00:00,67300.4,67884.2,67300.4,67699.6,19.78474071
2026-02-26 20:00:00,67604.1,67818.7,67296.9,67432.1,3.79555114
2026-02-26 21:00:00,67340.7,67567.0,67148.0,67435.4,6.29474196
2026-02-26 22:00:00,67478.8,67629.2,67314.7,67588.8,1.47052646
2026-02-26 23:00:00,67573.0,67659.0,67416.7,67451.0,1.79352002
2026-02-27 00:00:00,67472.6,67500.4,67015.8,67154.8,3.0475608
2026-02-27 01:00:00,67229.3,67364.5,66904.0,67364.5,2.36764282
2026-02-27 02:00:00,67332.5,67524.7,67257.7,67257.7,4.53440163
2026-02-27 03:00:00,67254.9,67670.0,67097.2,67620.1,2.2595516
2026-02-27 04:00:00,67604.6,68185.8,67604.6,67727.6,4.80981545
2026-02-27 05:00:00,67745.9,67867.5,67680.8,67723.9,1.30483444
2026-02-27 06:00:00,67735.2,67800.1,67418.8,67650.0,26.90653581
2026-02-27 07:00:00,67657.8,67735.7,67460.0,67692.8,2.4476841
2026-02-27 08:00:00,67698.4,68063.0,67694.7,67949.2,7.29072205
2026-02-27 09:00:00,67947.2,68129.1,67304.1,67398.8,2.9868559
2026-02-27 10:00:00,67353.1,67366.5,66572.2,66646.9,6.94020357
2026-02-27 11:00:00,66600.1,66763.3,65959.2,66148.2,15.6412935
2026-02-27 12:00:00,66073.1,66149.6,65754.4,65877.9,12.16775034
2026-02-27 13:00:00,65905.3,66352.1,65691.4,66277.3,9.68830494
2026-02-27 14:00:00,66277.3,66306.5,65706.1,65864.8,7.92106909
2026-02-27 15:00:00,65899.4,66260.3,65839.9,66134.8,5.90864064
2026-02-27 16:00:00,66095.7,66109.4,65464.3,65484.2,6.11644233
2026-02-27 17:00:00,65484.3,65751.9,65130.4,65713.0,5.77389248
2026-02-27 18:00:00,65689.1,65802.4,65229.3,65303.5,4.76294985
2026-02-27 19:00:00,65307.0,65450.0,65167.9,65398.3,2.76420438
2026-02-27 20:00:00,65404.2,65649.7,65401.2,65587.8,2.09494473
2026-02-27 21:00:00,65585.8,65727.7,65433.0,65526.2,3.76803588
2026-02-27 22:00:00,65535.2,65652.2,64954.4,65600.0,7.41735132
2026-02-27 23:00:00,65650.0,65950.0,65551.5,65872.4,2.07513011
2026-02-28 00:00:00,65872.4,65993.9,65754.7,65931.4,6.48918263
2026-02-28 01:00:00,65909.1,65962.9,65755.4,65779.2,2.11298465
2026-02-28 02:00:00,65772.8,65997.3,65753.3,65970.1,1.49541431
2026-02-28 03:00:00,65970.1,65972.7,65760.9,65787.2,2.27684116
2026-02-28 04:00:00,65791.7,65821.1,65505.5,65678.6,1.62870376
2026-02-28 05:00:00,65654.7,65727.7,65500.0,65547.8,0.5105368
2026-02-28 06:00:00,65583.3,65584.2,63044.6,63259.3,34.93557244
2026-02-28 07:00:00,63220.2,64327.2,63047.0,63840.0,9.57832394
2026-02-28 08:00:00,63840.0,63876.3,63413.1,63476.6,19.70511899
2026-02-28 09:00:00,63462.3,63911.9,63399.7,63661.0,6.61463267
2026-02-28 10:00:00,63646.3,64036.6,63368.6,64002.2,55.15258654
2026-02-28 11:00:00,63998.1,64305.3,63804.4,63840.4,11.9093769
2026-02-28 12:00:00,63879.6,64078.2,63836.7,63993.5,7.21895228
2026-02-28 13:00:00,64069.3,65179.5,63911.5,65163.6,11.05824887
2026-02-28 14:00:00,65215.5,65361.7,64275.8,64437.6,20.44277654
2026-02-28 15:00:00,64442.9,65000.5,64205.3,64840.9,5.504472
2026-02-28 16:00:00,64831.8,65192.5,64721.2,65131.4,8.41463692
2026-02-28 17:00:00,65097.2,65539.5,64864.8,65449.9,4.79773726
2026-02-28 18:00:00,65406.3,66122.8,65183.0,65885.8,8.18528881
2026-02-28 19:00:00,65913.9,66635.3,65619.4,66359.2,15.35671689
2026-02-28 20:00:00,66310.8,67100.0,66205.8,66948.6,10.44029235
2026-02-28 21:00:00,66985.5,66998.5,66401.2,66714.7,8.05250025
2026-02-28 22:00:00,66729.5,67706.9,66679.1,67102.7,10.04463429
2026-02-28 23:00:00,67114.7,67184.4,66769.2,66976.5,0.89326255
2026-03-01 00:00:00,66993.5,67070.6,66634.5,66817.3,0.83005788
2026-03-01 01:00:00,66618.8,67670.0,66069.9,67262.1,16.91253538
2026-03-01 02:00:00,67359.7,68168.6,67359.7,67636.1,15.54054197
2026-03-01 03:00:00,67625.6,67769.5,67427.3,67494.7,3.19177393
2026-03-01 04:00:00,67575.8,67603.5,67112.6,67309.8,12.55031254
2026-03-01 05:00:00,67355.6,67543.6,67237.3,67322.7,3.59009942
2026-03-01 06:00:00,67301.2,67332.1,66811.3,66933.6,12.17768819
2026-03-01 07:00:00,66929.1,67220.6,66789.0,67116.4,3.59886602
2026-03-01 08:00:00,67159.4,67291.5,66486.4,66560.4,16.33825413
2026-03-01 09:00:00,66572.4,66768.1,66270.9,66367.1,1.57095057
2026-03-01 10:00:00,66405.4,66738.8,66240.5,66449.1,2.74423493
2026-03-01 11:00:00,66463.1,66600.0,66412.9,66479.5,0.49452712
2026-03-01 12:00:00,66472.3,66548.1,66300.0,66320.9,3.34242657
2026-03-01 13:00:00,66304.2,67360.9,66170.4,66940.0,7.10396621
2026-03-01 14:00:00,67067.0,67286.5,66756.9,66856.7,24.98544676
2026-03-01 15:00:00,66851.5,67254.0,66824.0,66839.8,7.21329911
2026-03-01 16:00:00,66880.6,67065.2,65826.4,66188.3,14.42354172
2026-03-01 17:00:00,66150.6,66226.4,65743.8,66047.8,14.64669403
2026-03-01 18:00:00,65989.7,66633.1,65989.7,66310.7,13.02479804
2026-03-01 19:00:00,66307.3,66345.6,65832.1,65955.4,3.5287623
2026-03-01 20:00:00,65956.1,65964.1,65115.1,65311.5,15.17101682
2026-03-01 21:00:00,65368.0,65738.3,65318.2,65675.1,6.14979174
2026-03-01 22:00:00,65656.9,66437.6,65077.0,65234.6,39.89583673
2026-03-01 23:00:00,65263.0,66060.2,65138.2,65754.0,3.76340104
2026-03-02 00:00:00,65782.6,66784.5,65772.5,66535.1,3.66486174
2026-03-02 01:00:00,66501.0,67043.9,66405.5,66538.4,3.16868406
2026-03-02 02:00:00,66584.1,66584.1,65903.5,66339.5,1.76044192
2026-03-02 03:00:00,66267.5,67021.3,66133.8,66803.9,7.55916695
2026-03-02 04:00:00,66829.6,66977.0,66641.5,66815.9,9.67297924
2026-03-02 05:00:00,66864.6,67005.4,66608.9,66693.5,3.79317815
2026-03-02 06:00:00,66739.5,66739.5,66102.4,66218.9,0.86284025
2026-03-02 07:00:00,66205.4,66205.4,65566.3,66006.4,10.51227773
2026-03-02 08:00:00,65996.8,66299.9,65682.1,66281.9,11.11083783
2026-03-02 09:00:00,66262.0,66719.6,66177.3,66177.3,6.7372736
2026-03-02 10:00:00,66161.6,66380.0,66083.4,66272.9,11.3650412
2026-03-02 11:00:00,66265.7,66439.1,66016.6,66334.6,8.34717446
2026-03-02 12:00:00,66360.2,66388.8,65935.5,65977.5,5.07751843
2026-03-02 13:00:00,65960.9,66123.6,65370.2,65465.1,10.51277375
2026-03-02 14:00:00,65416.3,67200.0,65300.0,67135.2,14.56926359
2026-03-02 15:00:00,67163.5,69600.0,67014.3,69122.5,44.06481217
2026-03-02 16:00:00,69132.2,70069.7,69009.2,69410.9,22.00165457
2026-03-02 17:00:00,69437.1,69572.7,68786.9,69172.0,9.76407579
2026-03-02 18:00:00,69152.4,69268.8,68756.6,68873.6,6.25537745
2026-03-02 19:00:00,68903.6,69026.8,68593.6,68921.3,24.33475154
2026-03-02 20:00:00,68945.2,69461.7,68594.1,69121.2,5.14839611
2026-03-02 21:00:00,69137.3,69521.1,69004.1,69411.7,6.56476707
2026-03-02 22:00:00,69416.9,69500.7,69184.6,69407.3,8.71119096
2026-03-02 23:00:00,69445.5,69485.8,68765.4,68794.3,3.04280649
2026-03-03 00:00:00,68843.3,69169.7,68687.5,69084.1,22.80349184
2026-03-03 01:00:00,69109.3,69200.0,68757.3,68757.3,4.80533211
2026-03-03 02:00:00,68678.9,68705.7,68250.6,68530.1,16.21562581
2026-03-03 03:00:00,68530.1,68564.0,68260.4,68381.5,8.42696772
2026-03-03 04:00:00,68405.4,68449.3,68080.0,68124.7,2.37444432
2026-03-03 05:00:00,68143.2,68549.3,67875.2,67912.1,3.52267988
2026-03-03 06:00:00,67950.0,68199.9,67812.6,68186.7,6.35615528
2026-03-03 07:00:00,68112.5,68250.0,67961.8,68165.4,6.05825358
2026-03-03 08:00:00,68159.3,68256.1,66916.6,66971.9,10.5965589
2026-03-03 09:00:00,67000.2,67188.7,66351.1,66660.9,9.83587816
2026-03-03 10:00:00,66642.6,66996.9,66458.8,66839.7,4.84562451
2026-03-03 11:00:00,66844.2,67139.0,66780.4,67047.3,6.23672532
2026-03-03 12:00:00,67071.4,67952.8,67071.2,67399.1,4.55753785
